item_code,variant,variant_desctiption,variant_order,vendor,stock_quantity
OW63235-0,XL,XL,8,0511,0
OW11025-RG,ST,ST,1,0511,39
OW11340-208,ST,ST,1,0511,3
OW32109-RG,ST,ST,1,0511,3
OW11025-R,ST,ST,1,0511,5
OW62115-0,ST,ST,1,0511,2
PDA5150244-001,ST,ST,1,0515,8
BSA4580344-001,ST,ST,1,0515,5
AAA9480144-70P,ST,ST,1,0515,2
AAA7290344-70Q,ST,ST,1,0515,0
BSA6680144-452,ST,ST,1,0515,0
BTA5930244-871,ST,ST,1,0515,5
BSA4600244-001,ST,ST,1,0515,0
BTA7840144-39E,ST,ST,1,0515,8
BTA7840144-950,ST,ST,1,0515,11
BMA8470144-70P,ST,ST,1,0515,7
VAA6960M94-742,M,M,4,0515,2
BCA7610144-101,ST,ST,1,0515,3
AAA5060844-019,ST,ST,1,0515,1
BSA5270244-210,ST,ST,1,0515,2
AAA7290344-98A,ST,ST,1,0515,2
AAA6311244-431,ST,ST,1,0515,0
ASA7650344-019,ST,ST,1,0515,3
AAA8400144-70Q,ST,ST,1,0515,1
AGA5620144-647,ST,ST,1,0515,2
BSA4570344-98A,ST,ST,1,0515,2
APA3510444-452,ST,ST,1,0515,4
BSA6900244-98A,ST,ST,1,0515,4
BGA5870244-871,ST,ST,1,0515,8
BSA6900444-400,ST,ST,1,0515,2
ANA6040244-66B,ST,ST,1,0515,1
ANA7290244-621,ST,ST,1,0515,6
AAA6311344-431,ST,ST,1,0515,1
APA6720744-250,ST,ST,1,0515,6
APA6720744-98A,ST,ST,1,0515,7
PDA4620244-104,ST,ST,1,0515,4
27083266-92,21,M,4,054,0
87037159-02,21,M,4,054,1
87010030-70,19,XS,2,054,0
87087159-50,19,XS,2,054,1
87968629-99,19,XS,2,054,1
27047878-20,20,S,3,054,0
37960369-20,20,S,3,054,1
27064022-87,20,S,3,054,0
27981098-02,21,M,4,054,0
27058630-99,20,S,3,054,0
37022005-85,21,M,4,054,0
37051270-99,23,XL,6,054,0
27024011-69,21,M,4,054,3
37960369-20,21,M,4,054,0
87039030-01,22,L,5,054,0
17024056-05,22,L,5,054,0
37040781-32,99,BEZ VELICINA,1,054,2
27088631-02,23,XL,6,054,0
27044388-06,12,12,11,054,0
87037160-02,20,S,3,054,3
37002004-49,12,12,11,054,1
17050210-01,20,S,3,054,2
27047133-08,19,XS,2,054,0
37040048-02,99,BEZ VELICINA,1,054,2
27035767-32,99,BEZ VELICINA,1,054,10
27015917-PL,99,BEZ VELICINA,1,054,1
77027640-52,21,M,4,054,1
37040112-OR,99,BEZ VELICINA,1,054,3
17971080-85,21,M,4,054,1
27050350-99,21,M,4,054,9
17010262-99,22,L,5,054,2
27009076-01,21,M,4,054,1
37000327-TM,40,40,5,054,0
27009072-99,20,S,3,054,1
27047118-99,23,XL,6,054,0
37022506-02,21,M,4,054,5
87048630-99,23,XL,6,054,0
77035929-09,23,XL,6,054,0
37050252-74,20,S,3,054,1
27065759-43,20,S,3,054,0
37041307-99,20,S,3,054,0
37081280-08,37,37,3,054,2
17010262-99,23,XL,6,054,1
27071146-30,20,S,3,054,1
27018636-55,22,L,5,054,0
37001054-30,20,S,3,054,0
27098636-88,23,XL,6,054,0
27014042-05,22,L,5,054,2
37000578-99,39,39,5,054,0
27025773-99,22,L,5,054,0
87079037-12,20,S,3,054,0
37061314-43,20,S,3,054,2
27057116-05,21,M,4,054,0
17000561-TC,36,36,3,054,2
37011317-70,20,S,3,054,1
37071311-02,21,M,4,054,2
27005791-01,21,M,4,054,0
17092879-TN,14,14,12,054,0
37021290-TC,36,36,2,054,7
37000454-43,21,M,4,054,0
37000454-99,22,L,5,054,0
27004014-56,19,XS,2,054,0
27057131-12,23,XL,6,054,1
27053254-02,40,40,5,054,0
27002513-09,99,BEZ VELICINA,1,054,3
87005666-01,23,XL,6,054,1
27019049-68,19,XS,2,054,3
27009078-05,22,L,5,054,1
17082011-05,19,XS,2,054,0
37072503-05,12,12,11,054,0
27094016-85,22,L,5,054,1
27054024-99,19,XS,2,054,2
27087877-23,22,L,5,054,0
87070540-99,19,XS,2,054,1
27022535-43,21,M,4,054,1
27001301-99,21,M,4,054,1
37010388-05,20,S,3,054,2
87087158-10,21,M,4,054,1
37001059-82,10,10,10,054,1
RPL001546,L,L,4,0611,0
RPL001762,M,M,3,0611,2
RPL001454,S,S,2,0611,1
RPL001548,M,M,3,0611,2
RPL001551,M,M,3,0611,0
RPL001487,S,S,2,0611,3
RPL001630,45,45,6,0611,0
